dgp,n,method,bias_mean,bias_sd,rmse_mean,rmse_sd,rmse_p90,mae_mean,spearman_mean,gates_rmse_mean,clan_diff_x1_mean,clan_diff_x2_mean,clan_diff_sin_pi_x2_mean,clan_diff_abs_x2_m05_mean,pointwise_cover_rate_mean,pointwise_ci_len_mean,pointwise_se_cv_mean,pointwise_cover_q1_mean,pointwise_cover_q2_mean,pointwise_cover_q3_mean,pointwise_cover_q4_mean,pointwise_cover_q5_mean
RCT,250,CF,-0.029773621836042843,0.17260369863579092,0.3912760693238875,0.053303592391665794,0.47749460920403514,0.3231188152179652,0.5457397462374322,0.18609879260047343,0.5705333865865241,-0.005219271853462169,0.01852517429442283,-0.012102192075815437,0.7441999999999999,0.9499978564981915,0.20846827289975411,0.5990000000000001,0.8396666666666666,0.857,0.8086666666666668,0.6166666666666667
RCT,250,DML-CF,-0.030544201145697017,0.1512650407765351,0.38452521254948663,0.0435015474080585,0.44499178622603713,0.31338506708809855,0.5674942443769775,0.18230416917381917,0.46869598096482906,-0.06792699644623942,0.19510220145055363,-0.09755299215877165,0.6533333333333332,0.7738163081400359,0.23389594670588096,0.41500000000000015,0.8506666666666666,0.9106666666666666,0.7346666666666665,0.35566666666666674
RCT,250,ORF,-0.011592720269628558,0.15262277546295874,0.4256200750759932,0.05944109570616303,0.5065913331496359,0.34733144938125515,0.49418923115692454,0.21281790902935652,0.5793415478891383,-0.07067272437173007,-0.005453488648820504,0.0007097073062756855,0.8918666666666667,1.6177097451071383,0.34467777773183805,0.7433333333333334,0.9713333333333334,0.9953333333333333,0.9463333333333335,0.803
RCT,500,CF,0.015890838654954876,0.09862849746632465,0.36434742265460096,0.03012444181444973,0.41171155938152276,0.2965767952478081,0.5475820647839972,0.12196856586615397,0.5833517274387072,-0.020226881975029382,0.024624673196085165,-0.017419867827350607,0.7031999999999999,0.810001362000174,0.2508251661910993,0.443,0.7866666666666666,0.8390000000000001,0.8073333333333335,0.6400000000000001
RCT,500,DML-CF,0.0025525238919426375,0.09233058704205865,0.3311272314224169,0.037113941513633675,0.3843712549865274,0.2675717748388399,0.7130977643910575,0.16062573581225573,0.49221364215099944,-0.021192102361085766,0.3343887328629108,-0.15938576475679297,0.6716,0.6871440058707409,0.2831477770820525,0.398,0.8223333333333335,0.924,0.804,0.40966666666666657
RCT,500,ORF,-0.02802192451425752,0.10462094098587281,0.37751552182272713,0.04225970812709651,0.4386881668678753,0.3083206415135047,0.5282765579062315,0.13561280312391247,0.5638036234260855,-0.02463198081284276,0.042194805667708626,-0.02375255294688674,0.8499333333333332,1.2259227368782055,0.33595021861177,0.673,0.9559999999999998,0.9893333333333332,0.8963333333333332,0.7349999999999998
RCT,1000,CF,0.009389863128570123,0.052464920988920756,0.32793216506571726,0.012576918382399731,0.34028146695141764,0.267977224073451,0.6478271545086179,0.08623186317964414,0.6376284088431059,0.014300709623820582,0.0962952154878237,-0.05032263975248873,0.689,0.7105966981893332,0.2671772109261681,0.4473333333333333,0.7613333333333334,0.772,0.8046666666666665,0.6596666666666666
RCT,1000,DML-CF,0.019779495850941808,0.06949993292091079,0.27667609160546136,0.033590961384341436,0.3104540064877448,0.22193429692875688,0.8254100024400098,0.14426914380578001,0.5551575522807777,-0.0138797280809733,0.40688029833203365,-0.1895727327516653,0.7277999999999999,0.6439707881553313,0.30093114754927447,0.45833333333333337,0.8456666666666665,0.9223333333333336,0.8583333333333333,0.5543333333333335
RCT,1000,ORF,-0.021186332435987824,0.06404671593882878,0.31570228145990414,0.023895841733801725,0.3410930392845994,0.2602499656463592,0.6878386425545703,0.08827639008330185,0.6490822899873068,-0.001573761034732557,0.14075892107253815,-0.06902526155460724,0.8688666666666667,1.0359428956925225,0.31133474125794935,0.6793333333333332,0.9396666666666668,0.9923333333333334,0.9410000000000001,0.7920000000000001
