dgp,n,base,rival,metric,delta_mean,delta_sd,delta_p90,t_stat,p_value,n_rep_used
DGP6,250,ORF,CF,rmse,0.049371999062397205,0.09736614853360415,0.1660879364500013,2.7773674940285593,0.009505761999577257,30
DGP6,250,ORF,CF,bias,-0.15501393570009064,0.10652641115986924,-0.0022453535625611464,-7.970289094145358,8.638615802741026e-09,30
DGP6,250,ORF,CF,mae,0.04025308875405743,0.07736795954264586,0.14699556410697584,2.849697064545433,0.007972132855830006,30
DGP6,250,ORF,CF,spearman,-0.06539871405093363,0.17302508990515275,0.03286754906639077,-2.070240271926,0.04743828893355255,30
DGP6,250,ORF,CF,gates_rmse,-0.03637322463388142,0.12705099468237238,0.13036037938444536,-1.5680660880291062,0.1277139426877451,30
DGP6,250,ORF,CF,pointwise_cover_rate,0.10433333333333332,0.14578593975375356,0.2896,3.919837555178293,0.0004971371209936652,30
DGP6,250,ORF,DML-CF,rmse,0.03366936121085415,0.07693843007735461,0.1048014740824558,2.396912519976434,0.023200995764984293,30
DGP6,250,ORF,DML-CF,bias,0.014725073431718168,0.08170929038218018,0.11974884907579648,0.9870670570933001,0.3317741944811984,30
DGP6,250,ORF,DML-CF,mae,0.019616774794567218,0.071434031798391,0.09442833454725816,1.5041220255924639,0.14336386187446848,30
DGP6,250,ORF,DML-CF,spearman,-0.08443260181866578,0.12979059980661306,0.11443948824008579,-3.5630963007984087,0.0012909276199934904,30
DGP6,250,ORF,DML-CF,gates_rmse,-0.04473928821902171,0.10299181743052878,0.04703997638677776,-2.3792877896161526,0.024144623136176886,30
DGP6,250,ORF,DML-CF,pointwise_cover_rate,0.23193333333333335,0.15948406759326136,0.4024000000000001,7.965379891614898,8.746762582814247e-09,30
DGP6,500,ORF,CF,rmse,0.06583928015795404,0.047731836405198,0.13119578370131257,7.555053739454826,2.501019130805793e-08,30
DGP6,500,ORF,CF,bias,-0.030542398729627253,0.07730375037170462,0.06586548507213631,-2.1640296446286236,0.03883693157835159,30
DGP6,500,ORF,CF,mae,0.05959832902503974,0.040903293554853476,0.11856885416959707,7.9806163170827995,8.415542915894256e-09,30
DGP6,500,ORF,CF,spearman,-0.05711529668018245,0.06950477724631231,0.01694470734273608,-4.5008900984565985,0.00010128543912058603,30
DGP6,500,ORF,CF,gates_rmse,-0.01264808829823534,0.05387513110967268,0.039767444814828086,-1.2858703315557858,0.20866130018022847,30
DGP6,500,ORF,CF,pointwise_cover_rate,0.0522,0.07638802939258713,0.1188,3.74287931356745,0.0008003092541055208,30
DGP6,500,ORF,DML-CF,rmse,0.03906893473508212,0.040731742479954355,0.08435382671674882,5.253626667858079,1.2534616092504069e-05,30
DGP6,500,ORF,DML-CF,bias,0.008232016183100939,0.06356854394567488,0.09454135218996858,0.709291211874413,0.4838077635792315,30
DGP6,500,ORF,DML-CF,mae,0.02779940461116288,0.03687282209129557,0.06473914139460893,4.129426533463374,0.0002812128562856147,30
DGP6,500,ORF,DML-CF,spearman,-0.07265417103231207,0.05624092893487432,-0.01554314163618976,-7.075688315411117,8.757966509301565e-08,30
DGP6,500,ORF,DML-CF,gates_rmse,-0.05529994233199046,0.06753129466230702,0.019606154374415884,-4.485183646400905,0.0001057777787602931,30
DGP6,500,ORF,DML-CF,pointwise_cover_rate,0.15180000000000002,0.11763221468217999,0.3354,7.068155985494651,8.93404286121506e-08,30
DGP6,1000,ORF,CF,rmse,0.0664652972049573,0.038086906300023995,0.11384214988985397,9.558282913206117,1.8207640932319122e-10,30
DGP6,1000,ORF,CF,bias,0.0036901170972477907,0.05135137978489116,0.05758317535072614,0.39359417068531716,0.6967596854294841,30
DGP6,1000,ORF,CF,mae,0.05948090734546538,0.03475920405550505,0.11275870547003769,9.37277926213801,2.8095415290142154e-10,30
DGP6,1000,ORF,CF,spearman,-0.045255366411664416,0.05180991839191705,0.010613842754241716,-4.7842933942349815,4.618853715151979e-05,30
DGP6,1000,ORF,CF,gates_rmse,-0.0019933607834299798,0.04753874213254766,0.0548768640415928,-0.22966713407910244,0.8199626545551366,30
DGP6,1000,ORF,CF,pointwise_cover_rate,0.029133333333333337,0.07227091432569029,0.14260000000000003,2.2079399424882578,0.03531134471203581,30
DGP6,1000,ORF,DML-CF,rmse,0.07302155408488269,0.031238654523109304,0.11205042927594273,12.80322503223895,1.8477382293249913e-13,30
DGP6,1000,ORF,DML-CF,bias,0.010456394491481103,0.04351054721716677,0.061423445274149786,1.316279270074851,0.19838979932418946,30
DGP6,1000,ORF,DML-CF,mae,0.06182919383720298,0.028425968247062845,0.0950701031196648,11.913488357778155,1.0799683167951746e-12,30
DGP6,1000,ORF,DML-CF,spearman,-0.07749694176533814,0.04791754482267318,-0.0238845848376338,-8.858305094641523,9.580315964748434e-10,30
DGP6,1000,ORF,DML-CF,gates_rmse,-0.024591541892315175,0.054950940978526285,0.0315165934305552,-2.4511577014700885,0.020504255453967526,30
DGP6,1000,ORF,DML-CF,pointwise_cover_rate,0.07166666666666664,0.07604006808270877,0.15840000000000004,5.162206050610175,1.6159858400218876e-05,30
