dgp,n,rep,method,spearman,gates_rmse,bias,rmse,mae,abs_err_p90,clan_diff_x1,clan_diff_x2,clan_diff_x3,clan_diff_x4,clan_diff_x5,clan_diff_sin_pi_x2,clan_diff_abs_x2_m05,top10_true,bot10_true,top10_est,bot10_est,top10_err,bot10_err,topbot_gap_true,topbot_gap_est,topbot_gap_err,pointwise_cover_rate,pointwise_ci_len,pointwise_se_cv,pointwise_cover_q1,pointwise_cover_q2,pointwise_cover_q3,pointwise_cover_q4,pointwise_cover_q5,main_n_estimators,main_subsample,main_min_leaf,main_cv,n_jobs,nuisance_type,nuis_n_estimators,nuis_min_leaf,orf_global_res_cv,orf_subsample_ratio,z_sd,z_p975,gates_hat_q1,gates_hat_q2,gates_hat_q3,gates_hat_q4,gates_hat_q5,gates_true_q1,gates_true_q2,gates_true_q3,gates_true_q4,gates_true_q5,cf_honest,cf_inference,cf_max_samples,dml_cv,dml_inference,dml_max_samples
DGP2,250,0,ORF,0.4904200736802947,0.31742945021421587,0.016810453489323068,0.4894103511909123,0.3954522728495537,0.7981846924330576,0.6023365584678342,-0.2974167499711535,-0.16857345733400014,0.3723408663274636,0.2010004469512584,-0.05094630139201883,0.025888108780261626,2.4577046241289557,1.7836624979296938,3.1033207139785377,1.2370299239282319,0.645616089849582,-0.5466325740014619,0.674042126199262,1.8662907900503058,1.1922486638510439,0.952,2.133882160374575,0.4804667282150941,0.82,1.0,1.0,1.0,0.94,300,0.5,10,5,1,rf,200,5,5.0,0.5,0.9837446824110395,2.299533327615495,1.4146882171689739,1.862583209529163,2.1665228509796743,2.4709629386281016,2.9265253732244805,1.859331270609751,1.9972560983539587,2.1669761708421733,2.3229452545923293,2.4107215276855665,,,,,,
DGP2,250,0,CF,0.5531568924548674,0.24291764262685972,0.10249531460643925,0.4283709356825481,0.34290349435788187,0.6815960126225615,0.6217900993751773,-0.03720746720579193,-0.47824850896784343,0.03539068359668279,-0.05515035403327562,-0.037985961819778535,0.015484375416244478,2.5722832073836774,1.785038796345828,2.925341811235317,1.5879725144211085,0.3530586038516397,-0.19706628192471953,0.7872444110378494,1.3373692968142086,0.5501248857763592,0.77,0.9909554651072731,0.2179257028674987,0.68,0.72,0.68,0.77,1.0,300,0.5,10,5,1,rf,200,5,,,1.9408638907656406,5.3139308910023715,1.64714425287752,1.8838196466698056,2.295379491554069,2.5553661920492616,2.887997311965319,1.8524053780957683,1.8843783799091474,2.2436323042625403,2.3406047441651543,2.436209515651168,True,True,0.5,,,
DGP2,250,0,DML-CF,0.622624698498794,0.07473664609102493,0.005360671426797233,0.32966905980686184,0.27821592615928664,0.5199303461690659,0.6990144635196426,-0.2343498845598621,-0.20605774559369627,0.16178506191281755,0.010672809638924363,0.024095005602545405,-0.004510854053828589,2.5550818888320213,1.8480672470656672,2.638888244001508,1.6732690377930215,0.08380635516948676,-0.17479820927264567,0.7070146417663541,0.9656192062084865,0.2586045644421324,0.836,0.9117104027422093,0.21196362929059187,0.6,0.85,0.89,0.88,0.96,300,0.5,10,5,1,rf,200,5,,,1.5045504720939817,3.3073081265471354,1.7175618810060973,1.892171201732483,2.174665319196416,2.4070545946224287,2.59258068266034,1.833573631449461,1.9085083536444138,2.164602059178728,2.2938631772395244,2.5566831005716493,,,,5.0,True,0.5
DGP2,250,1,ORF,0.3521727046908188,0.48720573639022685,-0.3685656241946211,0.633508380512146,0.5327693038210889,1.0006178272531507,0.3737007884168123,0.3353930262484365,0.43196294627140736,-0.23389074848752295,-0.31770612207266646,0.001384592587290956,-0.0033427527018989045,2.376748240798965,1.879159352954914,2.621024723391861,0.9462905201986631,0.24427648259289603,-0.9328688327562509,0.49758888784405086,1.6747342031931978,1.177145315349147,0.834,1.9771440733462886,0.4528809273167662,0.95,1.0,0.99,0.71,0.52,300,0.5,10,5,1,rf,200,5,5.0,0.5,1.1566378186252875,3.231963894683419,1.1152886974800702,1.526531349431318,1.7905295397458811,2.03243446224418,2.449618152209224,1.9502817451414234,2.066266643475442,2.147702953902935,2.2676118534184515,2.325367126145527,,,,,,
DGP2,250,1,CF,0.5712556747328353,0.14950110839129876,-0.0973563856438653,0.3693856514818776,0.30721442138203214,0.5931326295792437,0.5432426887530512,0.10848500115632798,0.3467502279709426,-0.16165771982424443,-0.03608815136966809,0.07662230753085553,-0.0414952294975304,2.4977624074863347,1.9061689851005772,2.4441615637346503,1.4933829515003547,-0.05360084375168439,-0.4127860336002225,0.5915934223857575,0.9507786122342956,0.3591851898485381,0.83,1.058780657039034,0.18842527722681307,0.77,0.94,0.82,0.83,0.79,300,0.5,10,5,1,rf,200,5,,,1.3889826797351659,2.8470418956602703,1.5687276643578687,1.831263883153561,2.1277346444800376,2.321729549624872,2.420992652248112,1.878466310975231,1.9211882762193693,2.1034752558290664,2.3557691718009734,2.4983313072591375,True,True,0.5,,,
DGP2,250,1,DML-CF,0.3338448873795495,0.31116698276490057,-0.3040099417031372,0.49738134293046865,0.41762922586233103,0.795877799148118,0.31394214750157584,0.4860980294604985,0.0852463346892589,-0.15004479582734925,-0.3505598579285405,0.10690256201907211,-0.053327804010979585,2.377004020150384,1.8011505077284702,2.1522358503058054,1.5907159709646443,-0.22476816984457848,-0.21043453676382584,0.5758535124219137,0.5615198793411611,-0.014333633080752639,0.48,0.7213373392814725,0.21022010303288088,0.74,0.93,0.49,0.22,0.02,300,0.5,10,5,1,rf,200,5,,,2.4493965583917077,6.67428246221015,1.6303498927304734,1.7437177950306408,1.8378393015513714,1.9321631393911398,2.0931104848644675,1.8930959718115727,2.151844514866323,2.1862600133096333,2.212089140764028,2.3139406813322214,,,,5.0,True,0.5
DGP2,250,2,ORF,0.07552129408517633,0.23970370113834819,-0.005637701053739741,0.4804443801170314,0.3875547149281099,0.7899458256532728,0.09661025890799196,-0.36170342871176947,0.3126741716720762,-0.4955475100995092,0.31442967555949675,0.035516535969174035,-0.012389423608409583,2.180102132016783,2.000029278651997,2.6175924269650297,1.6924562701561114,0.43749029494824665,-0.30757300849588565,0.18007285336478596,0.9251361568089183,0.7450633034441323,0.83,1.4596722734972607,0.2858873432701032,0.63,1.0,1.0,1.0,0.52,300,0.5,10,5,1,rf,200,5,5.0,0.5,1.3574526217936198,2.9335937471482327,1.7741212115915692,1.981156873539831,2.138436007356593,2.3040313952160187,2.5312963291110675,2.0532534612785627,2.1869178721294493,2.2266416829611235,2.1050370495589146,2.185380256155729,,,,,,
DGP2,250,2,CF,0.32684974693217034,0.2172390602258244,-0.20037541452218424,0.4374618516486163,0.3661456729673789,0.7236945641364253,0.531304306086596,-0.1304351049733813,0.10574100881676846,0.014065103944861324,-0.04752930219831114,-0.039292640236293974,0.011666749533750465,2.387906571637451,1.902832419234231,2.1340106825619944,1.6918612901674532,-0.25389588907545635,-0.21097112906677773,0.4850741524032198,0.4421493923945412,-0.04292476000867862,0.638,0.8961153656345785,0.197798183836433,0.71,1.0,0.79,0.64,0.05,300,0.5,10,5,1,rf,200,5,,,1.8016775105488656,4.33842269768554,1.7130637280697547,1.8879644666082576,1.9875860111954922,2.0498313966538437,2.116907646945511,1.8852250354443973,2.219882887803409,2.116012459957944,2.1588732375833293,2.377236701294699,True,True,0.5,,,
DGP2,250,2,DML-CF,0.10643216972867892,0.1632835326423451,-0.1364564843820395,0.4406020925945324,0.3579630239129016,0.7330087493069064,0.09179640941781231,-0.08090051695229372,0.04013930719047587,-0.49647679379701115,0.38677077883556865,-0.021911800241860457,0.017261328133785114,2.1881770698321037,2.143826445217384,2.1823106054526202,1.8360419568772017,-0.00586646437948346,-0.30778448834018235,0.044350624614719614,0.3462686485754185,0.3019180239606989,0.632,0.8319646030374697,0.23835543356154898,0.51,0.99,0.98,0.65,0.03,300,0.5,10,5,1,rf,200,5,,,2.271241070501075,5.692585956521947,1.8761439494348118,1.963106241672725,2.0137174507811304,2.066864649579977,2.155115608704937,2.0767179646230827,2.043027964742762,2.2538297290694427,2.237052089849456,2.1466025737990346,,,,5.0,True,0.5
DGP2,250,3,ORF,0.5365710102840411,0.153084780718827,-0.11837685520912092,0.3767735428617599,0.3204793474046574,0.5979995848309726,0.655806822226928,0.027684849075053863,-0.37249293263855565,0.2801059067264409,-0.10942895880907444,-0.07244507488875351,0.028407943573546174,2.5365466309621634,1.7663001096014215,2.579489227730174,1.4912158999184288,0.0429425967680106,-0.27508420968299263,0.7702465213607419,1.0882733278117451,0.31802680645100323,0.934,1.5411487905502959,0.33244817742413685,0.9,1.0,1.0,0.97,0.8,300,0.5,10,5,1,rf,200,5,5.0,0.5,1.0339901497000747,2.3882108905718122,1.5969432846349039,1.8452142297129461,2.0179901849060284,2.2196049928340726,2.485593353950222,1.8624151763760313,1.9778491694776232,2.123855502914019,2.347333549601899,2.4457769237142064,,,,,,
DGP2,250,3,CF,0.6357204599110067,0.2457916683302479,-0.20790136849334998,0.4016347486364445,0.34014371852660075,0.6219696904652169,0.6892383771911975,-0.08259571360173429,-0.0071201302916039655,-0.031873198791108226,-0.1839440668381067,0.004520712815682781,-0.007643049734555013,2.504347474110013,1.8021457508503829,2.1561188288061577,1.7483691806927286,-0.34822864530385544,-0.053776570157654247,0.7022017232596303,0.40774964811342906,-0.2944520751462012,0.682,0.860716047414826,0.3021137203421806,0.72,0.97,0.87,0.57,0.28,300,0.5,10,5,1,rf,200,5,,,2.008813808187801,5.97668839115656,1.7671790981005577,1.8341899974475493,1.9297906251138013,2.0505890708666668,2.1359746880884534,1.8165456802951556,1.9304981665738177,2.102102453198803,2.3977792517139664,2.5103047703020356,True,True,0.5,,,
DGP2,250,3,DML-CF,0.6705932103728415,0.24391215065344016,-0.17537923428331997,0.39263099015580716,0.32709879044771306,0.6196913220462096,0.6383595146647356,-0.16065184196971222,-0.1295540182562131,-0.05815485304989665,-0.2445666934299035,0.10953216284580358,-0.05799025909250127,2.606568171645801,1.7908754971652967,2.1644608282037927,1.8185500925484153,-0.4421073434420082,0.02767459538311856,0.8156926744805042,0.34591073565537744,-0.46978193882512675,0.606,0.7704862466828029,0.3519687305592683,0.71,0.99,0.89,0.38,0.06,300,0.5,10,5,1,rf,200,5,,,2.213207494133008,5.746756336095017,1.8387034449862625,1.8997997156597837,1.958693184003611,2.047320227790051,2.1358175782274706,1.8352414977517357,1.9312207506231815,2.070832435169825,2.336802463276762,2.5831331752622755,,,,5.0,True,0.5
DGP2,250,4,ORF,0.45703632414529655,0.17818430430189233,0.10257596647578952,0.4140397657809193,0.33020473428623914,0.6602395895517792,0.5180306642495026,-0.13981037983516398,-0.03213327585125686,-0.6221333115450025,-0.10796609750498898,0.02176224417656203,-0.01139551112054199,2.5060117137248956,1.8755683880102838,2.8451363567600563,1.660677213245195,0.33912464303516066,-0.2148911747650888,0.6304433257146118,1.1844591435148613,0.5540158178002494,0.882,1.572809727698255,0.3778672154546772,0.6,0.94,1.0,1.0,0.87,300,0.5,10,5,1,rf,200,5,5.0,0.5,1.1980677879421038,3.1599986403346896,1.7674313694329769,2.076343267176827,2.2574483635176197,2.4294530914816117,2.7394340628536917,1.8960438326138003,2.0251609654870952,2.170279329590231,2.229909453352787,2.4358367410398656,,,,,,
DGP2,250,4,CF,0.4896544578729538,0.11838870048417666,0.017107498322016322,0.3691365569481137,0.29925944146842165,0.6086798241789309,0.5055337931648969,-0.07326471016611258,0.09716466338576518,-0.08409764962875899,-0.015872440504410834,-0.04253250355566973,0.016125206554734844,2.283696258916608,1.8096647393580034,2.3750061936474696,1.8781570565521242,0.09130993473086146,0.06849231719412074,0.4740315195586047,0.4968491370953454,0.02281761753674072,0.696,0.8362086886018635,0.22587146802624278,0.4,0.79,0.99,0.96,0.34,300,0.5,10,5,1,rf,200,5,,,1.922245978041232,4.437486768571369,1.9291267970889803,2.100411153257501,2.1903855535137264,2.2729831751340455,2.349861134699607,1.8616980636741085,1.905836616176114,2.233261497752262,2.431734791197959,2.3246993532833353,True,True,0.5,,,
