dgp,n,method,bias_mean,bias_sd,rmse_mean,rmse_sd,rmse_p90,mae_mean,spearman_mean,gates_rmse_mean,clan_diff_x1_mean,clan_diff_x2_mean,clan_diff_sin_pi_x2_mean,clan_diff_abs_x2_m05_mean,pointwise_cover_rate_mean,pointwise_ci_len_mean,pointwise_se_cv_mean,pointwise_cover_q1_mean,pointwise_cover_q2_mean,pointwise_cover_q3_mean,pointwise_cover_q4_mean,pointwise_cover_q5_mean
DGP2,500,ORF,-0.0342354198743403,0.0973369812671555,0.381308771632206,0.0372931594683874,0.4299583609092042,0.3124350033187228,0.5324253137012548,0.1424979708391941,0.5802722396685671,-0.0192765590102006,0.0321025709857296,-0.0181020175338131,0.8736666666666666,1.307927877574394,0.3312819355229956,0.6923333333333335,0.9786666666666668,0.9976666666666668,0.9366666666666668,0.7629999999999999
DGP2,1000,CF,-0.0248286844466882,0.0649984480032935,0.3352397924319631,0.018889813366417,0.3597175833626471,0.2777086442615096,0.6295311901247604,0.0996040547721284,0.6263890746785269,-0.0123328295996531,0.0859691113250911,-0.0442904026832015,0.6701333333333334,0.723249978997388,0.273482888235362,0.4953333333333332,0.7883333333333333,0.7653333333333333,0.7046666666666666,0.597
DGP2,1000,DML-CF,-0.0220966848496028,0.0640547942461643,0.2912590887771929,0.0300236056839244,0.3274293498584908,0.2363335024349127,0.7751315325261301,0.1297531206872369,0.5380704393799493,-0.0205998052272732,0.3679544518414609,-0.172707646267869,0.7072666666666667,0.666249199407126,0.3031555913299458,0.5023333333333333,0.8736666666666667,0.9043333333333337,0.7933333333333333,0.4626666666666666
DGP2,1000,ORF,-0.066822441990239,0.0696143350043588,0.3363261786308045,0.0323622169709802,0.3716983087610804,0.2797559363670227,0.6458253865015461,0.1101918780682233,0.6086812786774088,-0.0058584848091645,0.1314285798130273,-0.0659219308953064,0.8592666666666666,1.0869545841612285,0.3021644344196776,0.7206666666666668,0.967,0.9943333333333332,0.9003333333333333,0.7140000000000002
DGP3,250,CF,-0.0022665068672737,0.2289300256182621,0.4349898458855753,0.0994781730382138,0.5249267034476065,0.3562063494076034,0.4499948627730795,0.2300695383901253,0.4895634223916822,-0.0090474802689806,0.0194683038534386,-0.0118659336291775,0.7771333333333333,1.1453580219389452,0.2405169655379913,0.6046666666666667,0.8453333333333332,0.8726666666666667,0.8586666666666666,0.7043333333333333
DGP3,250,DML-CF,0.0565682675373475,0.1939742107785141,0.4072567770107139,0.0667595940118941,0.4744407432404697,0.3295186720141484,0.4952750147000589,0.1974273906780504,0.4008513558977619,0.0349979274093706,0.1705174063202943,-0.0854867071136283,0.782,1.0905791995007683,0.2540751294044682,0.5306666666666666,0.871,0.9306666666666664,0.915,0.6626666666666666
DGP3,250,ORF,0.0617122882237881,0.2095230045836613,0.4805102613771294,0.0789643732531464,0.5805794818826667,0.3865738838141344,0.3945516038064153,0.2822669504356541,0.4674505347899028,0.0417256978413086,-0.0075727113995879,0.0004879659988512,0.9422666666666668,2.032710874851303,0.2711224053707214,0.8033333333333333,0.9796666666666668,0.9986666666666668,0.999,0.9306666666666668
DGP3,500,CF,-0.0306808610187831,0.0946357602529759,0.37704690415837,0.0401215026554831,0.4288978922193699,0.3098954078814634,0.5340311346209986,0.1416992106707563,0.5682388907293721,-0.0222146483239224,0.0320627371493211,-0.0190926493873704,0.7540666666666667,0.9566516289129582,0.2689386461256267,0.5953333333333333,0.8260000000000001,0.849,0.8236666666666667,0.6763333333333333
DGP3,500,DML-CF,-0.0185677378125597,0.1400138029737126,0.3592386413531907,0.0375041120917702,0.405360979858313,0.290212938705116,0.6215518206072824,0.1502448037786701,0.4300992213497979,-0.0436537537934186,0.292999858746299,-0.1402292476227392,0.7605333333333333,0.935178180340806,0.2946469370456103,0.5623333333333332,0.9003333333333331,0.945,0.8616666666666666,0.5333333333333333
DGP3,500,ORF,-0.0057281718934018,0.1405512847770922,0.4002078816228754,0.0387256341742285,0.4418658843671618,0.3236268434560967,0.507816719266877,0.1804670355116369,0.5259598430072958,-0.0397309129861227,0.0582319172243372,-0.0308893778104701,0.9316,1.5847664163434971,0.2444533883347883,0.809,0.9726666666666668,0.9986666666666666,0.9883333333333332,0.8893333333333332
